ID_LIEU,CODE_POSTAL,VILLE,DEPARTEMENT,REGION,PAYS,LATITUDE,LONGITUDE,POPULATION
41528,83270,Saint-Cyr-sur-Mer,Var,Provence-Alpes-Côte d'Azur,France,43.17,5.7055,11668.0
41529,83560,Saint-Julien,Var,Provence-Alpes-Côte d'Azur,France,43.7045,5.9143,2399.0
41530,83560,Saint-Martin-de-Pallières,Var,Provence-Alpes-Côte d'Azur,France,43.577,5.8869,271.0
41531,83120,Sainte-Maxime,Var,Provence-Alpes-Côte d'Azur,France,43.3584,6.6139,14394.0
41532,83470,Saint-Maximin-la-Sainte-Baume,Var,Provence-Alpes-Côte d'Azur,France,43.4488,5.8603,17691.0
41533,83440,Saint-Paul-en-Forêt,Var,Provence-Alpes-Côte d'Azur,France,43.5681,6.6822,1747.0
41534,83530,Saint-Raphaël,Var,Provence-Alpes-Côte d'Azur,France,43.4582,6.8483,36632.0
41535,83700,Saint-Raphaël,Var,Provence-Alpes-Côte d'Azur,France,43.4582,6.8483,36632.0
41536,83990,Saint-Tropez,Var,Provence-Alpes-Côte d'Azur,France,43.2619,6.6638,3586.0
41537,83640,Saint-Zacharie,Var,Provence-Alpes-Côte d'Azur,France,43.3749,5.7164,5877.0
41538,83690,Salernes,Var,Provence-Alpes-Côte d'Azur,France,43.5646,6.2379,3812.0
41539,83630,Les Salles-sur-Verdon,Var,Provence-Alpes-Côte d'Azur,France,43.767,6.2042,235.0
41540,83110,Sanary-sur-Mer,Var,Provence-Alpes-Côte d'Azur,France,43.1374,5.7951,17938.0
41541,83440,Seillans,Var,Provence-Alpes-Côte d'Azur,France,43.6326,6.6024,2852.0
41542,83470,Seillons-Source-d'Argens,Var,Provence-Alpes-Côte d'Azur,France,43.5156,5.8775,2717.0
41543,83500,La Seyne-sur-Mer,Var,Provence-Alpes-Côte d'Azur,France,43.0837,5.8789,62905.0
41544,83870,Signes,Var,Provence-Alpes-Côte d'Azur,France,43.2759,5.8498,3126.0
41545,83690,Sillans-la-Cascade,Var,Provence-Alpes-Côte d'Azur,France,43.565,6.1549,783.0
41546,83140,Six-Fours-les-Plages,Var,Provence-Alpes-Côte d'Azur,France,43.0843,5.8079,36843.0
41547,83210,Solliès-Pont,Var,Provence-Alpes-Côte d'Azur,France,43.1895,6.0625,12210.0
41548,83210,Solliès-Toucas,Var,Provence-Alpes-Côte d'Azur,France,43.2097,5.9836,6087.0
41549,83210,Solliès-Ville,Var,Provence-Alpes-Côte d'Azur,France,43.1804,6.0232,2532.0
41550,83440,Tanneron,Var,Provence-Alpes-Côte d'Azur,France,43.5732,6.8538,1723.0
41551,83460,Taradeau,Var,Provence-Alpes-Côte d'Azur,France,43.4657,6.4283,1899.0
41552,83670,Tavernes,Var,Provence-Alpes-Côte d'Azur,France,43.6009,6.0232,1444.0
41553,83340,Le Thoronet,Var,Provence-Alpes-Côte d'Azur,France,43.4585,6.2905,2636.0
41554,83000,Toulon,Var,Provence-Alpes-Côte d'Azur,France,43.1364,5.9334,180834.0
41555,83100,Toulon,Var,Provence-Alpes-Côte d'Azur,France,43.1364,5.9334,180834.0
41556,83200,Toulon,Var,Provence-Alpes-Côte d'Azur,France,43.1364,5.9334,180834.0
41557,83440,Tourrettes,Var,Provence-Alpes-Côte d'Azur,France,43.609,6.7252,2920.0
41558,83690,Tourtour,Var,Provence-Alpes-Côte d'Azur,France,43.594,6.3098,583.0
41559,83170,Tourves,Var,Provence-Alpes-Côte d'Azur,France,43.4108,5.9281,5220.0
41560,83720,Trans-en-Provence,Var,Provence-Alpes-Côte d'Azur,France,43.5025,6.4869,6595.0
41561,83840,Trigance,Var,Provence-Alpes-Côte d'Azur,France,43.7365,6.438,221.0
41562,83143,Le Val,Var,Provence-Alpes-Côte d'Azur,France,43.4468,6.0569,4257.0
41563,83160,La Valette-du-Var,Var,Provence-Alpes-Côte d'Azur,France,43.1484,5.9893,23660.0
41564,83670,Varages,Var,Provence-Alpes-Côte d'Azur,France,43.5924,5.9435,1170.0
41565,83560,La Verdière,Var,Provence-Alpes-Côte d'Azur,France,43.6529,5.9374,1674.0
41566,83630,Vérignon,Var,Provence-Alpes-Côte d'Azur,France,43.658,6.2653,8.0
41567,83550,Vidauban,Var,Provence-Alpes-Côte d'Azur,France,43.4071,6.4599,12712.0
41568,83690,Villecroze,Var,Provence-Alpes-Côte d'Azur,France,43.5649,6.2855,1504.0
41569,83560,Vinon-sur-Verdon,Var,Provence-Alpes-Côte d'Azur,France,43.7214,5.8017,4387.0
41570,83170,Vins-sur-Caramy,Var,Provence-Alpes-Côte d'Azur,France,43.432,6.1495,936.0
41571,83820,Rayol-Canadel-sur-Mer,Var,Provence-Alpes-Côte d'Azur,France,43.1664,6.4744,644.0
41572,83430,Saint-Mandrier-sur-Mer,Var,Provence-Alpes-Côte d'Azur,France,43.0762,5.9272,6064.0
41573,83510,Saint-Antonin-du-Var,Var,Provence-Alpes-Côte d'Azur,France,43.5071,6.2935,808.0
41574,84210,Althen-des-Paluds,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.0055,4.9585,2881.0
41575,84240,Ansouis,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.7338,5.4682,1066.0
41576,84400,Apt,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.8815,5.3814,10297.0
41577,84810,Aubignan,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.0962,5.0331,5962.0
41578,84390,Aurel,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.1357,5.3906,186.0
41579,84400,Auribeau,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.8275,5.4444,70.0
41580,84000,Avignon,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9416,4.8333,91760.0
41581,84140,Avignon,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9416,4.8333,91760.0
41582,84330,Le Barroux,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.1591,5.1046,663.0
41583,84240,La Bastide-des-Jourdans,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.7954,5.6443,1723.0
41584,84120,La Bastidonne,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.6927,5.5791,914.0
41585,84210,Le Beaucet,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9761,5.1341,381.0
41586,84190,Beaumes-de-Venise,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.1224,5.0279,2428.0
41587,84220,Beaumettes,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.8632,5.202,308.0
41588,84120,Beaumont-de-Pertuis,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.7372,5.6978,1102.0
41589,84340,Beaumont-du-Ventoux,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.182,5.2197,307.0
41590,84370,Bédarrides,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.0478,4.9029,5521.0
41591,84410,Bédoin,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.1337,5.2342,3077.0
41592,84570,Blauvac,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.0356,5.2418,555.0
41593,84500,Bollène,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.2885,4.751,13871.0
41594,84480,Bonnieux,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.8327,5.3172,1166.0
41595,84390,Brantes,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.1861,5.3315,86.0
41596,84110,Buisson,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.2759,4.9985,256.0
41597,84480,Buoux,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.8207,5.3745,103.0
41598,84240,Cabrières-d'Aigues,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.7882,5.4891,947.0
41599,84220,Cabrières-d'Avignon,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9034,5.1494,1741.0
41600,84160,Cadenet,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.7299,5.386,4327.0
41601,84860,Caderousse,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.1155,4.746,2541.0
41602,84290,Cairanne,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.2277,4.9339,1121.0
41603,84850,Camaret-sur-Aigues,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.1551,4.8911,4549.0
41604,84330,Caromb,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.11,5.1078,3469.0
41605,84200,Carpentras,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.0629,5.0584,30854.0
41606,84750,Caseneuve,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.8859,5.4833,519.0
41607,84400,Castellet-en-Luberon,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.8336,5.4876,114.0
41608,84510,Caumont-sur-Durance,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.8813,4.955,5499.0
41609,84300,Cavaillon,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.8485,5.0333,25890.0
41610,84470,Châteauneuf-de-Gadagne,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9307,4.9435,3495.0
41611,84230,Châteauneuf-du-Pape,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.0602,4.8263,2045.0
41612,84460,Cheval-Blanc,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.7875,5.1204,4340.0
41613,84350,Courthézon,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.0876,4.8868,6245.0
41614,84110,Crestet,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.2112,5.0859,418.0
41615,84410,Crillon-le-Brave,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.1187,5.152,489.0
41616,84160,Cucuron,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.7801,5.4401,1849.0
41617,84320,Entraigues-sur-la-Sorgue,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9959,4.9347,8888.0
41618,84340,Entrechaux,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.2238,5.1364,1164.0
41619,84110,Faucon,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.2524,5.1404,454.0
41620,84410,Flassan,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.0995,5.2613,455.0
41621,84400,Gargas,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.8939,5.3435,3020.0
41622,84400,Gignac,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9283,5.526,73.0
41623,84190,Gigondas,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.164,5.0153,435.0
41624,84220,Gordes,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9074,5.204,1664.0
41625,84220,Goult,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.8675,5.2448,1067.0
41626,84240,Grambois,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.7581,5.6022,1204.0
41627,84600,Grillon,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.3946,4.9355,1724.0
41628,84800,L'Isle-sur-la-Sorgue,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9191,5.0588,20315.0
41629,84450,Jonquerettes,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9496,4.9433,1597.0
41630,84150,Jonquières,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.1324,4.9144,5213.0
41631,84220,Joucas,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9223,5.2522,348.0
41632,84480,Lacoste,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.8236,5.2645,453.0
41633,84190,Lafare,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.1535,5.0501,127.0
41634,84400,Lagarde-d'Apt,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9842,5.4769,30.0
41635,84290,Lagarde-Paréol,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.2287,4.8481,321.0
41636,84800,Lagnes,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9044,5.1181,1707.0
41637,84840,Lamotte-du-Rhône,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.2798,4.6804,397.0
41638,84840,Lapalud,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.3073,4.6821,3831.0
41639,84360,Lauris,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.7611,5.3019,3929.0
41640,84220,Lioux,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9782,5.3122,287.0
41641,84870,Loriol-du-Comtat,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.0759,5.0049,2481.0
41642,84160,Lourmarin,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.7785,5.3625,1031.0
41643,84340,Malaucène,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.1804,5.1559,2759.0
41644,84570,Malemort-du-Comtat,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.0171,5.1646,1952.0
41645,84660,Maubec,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.8384,5.1357,1915.0
41646,84380,Mazan,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.0528,5.1333,6272.0
41647,84560,Ménerbes,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.8271,5.2172,967.0
41648,84360,Mérindol,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.7648,5.1884,2273.0
41649,84570,Méthamis,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.0153,5.2483,453.0
41650,84120,Mirabeau,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.7035,5.6482,1434.0
41651,84330,Modène,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.1092,5.1285,461.0
41652,84430,Mondragon,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.2407,4.7326,3756.0
41653,84390,Monieux,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.052,5.345,268.0
41654,84170,Monteux,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.033,4.9862,13159.0
41655,84310,Morières-lès-Avignon,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9298,4.9078,8996.0
41656,84570,Mormoiron,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.0686,5.1918,1882.0
41657,84550,Mornas,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.1997,4.7438,2530.0
41658,84240,La Motte-d'Aigues,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.7817,5.5237,1418.0
41659,84220,Murs,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.965,5.2432,390.0
41660,84580,Oppède,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.8331,5.1707,1285.0
41661,84100,Orange,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.1264,4.8031,29357.0
41662,84210,Pernes-les-Fontaines,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9966,5.0289,10433.0
41663,84120,Pertuis,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.6931,5.5345,19764.0
41664,84240,Peypin-d'Aigues,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.7962,5.5617,663.0
41665,84420,Piolenc,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.1784,4.7587,5679.0
41666,84130,Le Pontet,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9707,4.8614,17985.0
41667,84360,Puget,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.7699,5.2572,881.0
41668,84110,Puyméras,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.2883,5.124,584.0
41669,84160,Puyvert,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.7519,5.3384,842.0
41670,84110,Rasteau,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.2336,4.9794,791.0
41671,84600,Richerenches,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.3555,4.9034,539.0
41672,84110,Roaix,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.2539,5.0125,622.0
41673,84440,Robion,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.8429,5.1066,4803.0
41674,84190,La Roque-Alric,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.1458,5.0683,51.0
41675,84210,La Roque-sur-Pernes,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9782,5.104,431.0
41676,84220,Roussillon,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.8959,5.2906,1318.0
41677,84400,Rustrel,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9315,5.4759,682.0
41678,84110,Sablet,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.1927,4.9962,1433.0
41679,84400,Saignon,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.868,5.4405,922.0
41680,84290,Sainte-Cécile-les-Vignes,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.2344,4.8949,2639.0
41681,84390,Saint-Christol,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.0216,5.4923,1416.0
41682,84210,Saint-Didier,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.0108,5.1093,2192.0
41683,84330,Saint-Hippolyte-le-Graveyron,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.1175,5.0775,170.0
41684,84390,Saint-Léger-du-Ventoux,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.2027,5.2749,27.0
41685,84110,Saint-Marcellin-lès-Vaison,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.2368,5.1024,335.0
41686,84750,Saint-Martin-de-Castillon,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.8557,5.5141,695.0
41687,84760,Saint-Martin-de-la-Brasque,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.7656,5.5401,811.0
41688,84220,Saint-Pantaléon,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.8787,5.2154,207.0
41689,84330,Saint-Pierre-de-Vassols,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.0983,5.1463,504.0
41690,84110,Saint-Romain-en-Viennois,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.2625,5.0995,860.0
41691,84290,Saint-Roman-de-Malegarde,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.2642,4.9592,339.0
41692,84490,Saint-Saturnin-lès-Apt,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.961,5.3566,2986.0
41693,84450,Saint-Saturnin-lès-Avignon,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9625,4.9447,5211.0
41694,84390,Saint-Trinit,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.0913,5.4747,120.0
41695,84240,Sannes,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.7588,5.4917,292.0
41696,84260,Sarrians,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.1018,4.9541,5834.0
41697,84390,Sault,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.0774,5.3892,1348.0
41698,84800,Saumane-de-Vaucluse,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9334,5.1201,890.0
41699,84390,Savoillan,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.1778,5.3707,74.0
41700,84110,Séguret,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.2161,5.0257,773.0
41701,84830,Sérignan-du-Comtat,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.1933,4.8496,2896.0
41702,84400,Sivergues,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.8231,5.418,44.0
41703,84700,Sorgues,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.016,4.8555,19030.0
41704,84190,Suzette,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.1728,5.0563,111.0
41705,84300,Taillades,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.8312,5.0965,1998.0
41706,84250,Le Thor,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9236,4.9939,8887.0
41707,84240,La Tour-d'Aigues,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.7128,5.5682,4375.0
41708,84850,Travaillan,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.1912,4.9055,721.0
41709,84100,Uchaux,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.2096,4.7983,1702.0
41710,84190,Vacqueyras,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.1444,4.9764,1192.0
41711,84110,Vaison-la-Romaine,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.2395,5.0586,5920.0
41712,84600,Valréas,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.379,4.9973,9285.0
41713,84800,Fontaine-de-Vaucluse,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9244,5.1307,576.0
41714,84160,Vaugines,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.7738,5.4081,556.0
41715,84270,Vedène,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9736,4.9055,11799.0
41716,84740,Velleron,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9604,5.0145,3138.0
41717,84210,Venasque,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9866,5.1684,1069.0
41718,84750,Viens,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9,5.5595,624.0
41719,84400,Villars,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.9573,5.434,770.0
41720,84110,Villedieu,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.2899,5.0468,480.0
41721,84530,Villelaure,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.7066,5.4266,3395.0
41722,84570,Villes-sur-Auzon,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.0658,5.2572,1292.0
41723,84150,Violès,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.1764,4.9511,1745.0
41724,84820,Visan,Vaucluse,Provence-Alpes-Côte d'Azur,France,44.3288,4.9477,1875.0
41725,84240,Vitrolles-en-Lubéron,Vaucluse,Provence-Alpes-Côte d'Azur,France,43.8068,5.5985,199.0
41726,85460,L'Aiguillon-la-Presqu'île,Vendée,Pays de la Loire,France,46.31,-1.2801,2808.0
41727,85220,L'Aiguillon-sur-Vie,Vendée,Pays de la Loire,France,46.6723,-1.8303,2207.0
41728,85190,Aizenay,Vendée,Pays de la Loire,France,46.7366,-1.6271,10218.0
41729,85750,Angles,Vendée,Pays de la Loire,France,46.3873,-1.4045,2966.0
41730,85120,Antigny,Vendée,Pays de la Loire,France,46.6141,-0.7576,1035.0
41731,85220,Apremont,Vendée,Pays de la Loire,France,46.76,-1.7498,2028.0
41732,85430,Aubigny-Les Clouzeaux,Vendée,Pays de la Loire,France,46.6123,-1.4794,7129.0
41733,85200,Auchay-sur-Vendée,Vendée,Pays de la Loire,France,46.4366,-0.8739,1118.0
41734,85440,Avrillé,Vendée,Pays de la Loire,France,46.4744,-1.4983,1408.0
41735,85630,Barbâtre,Vendée,Pays de la Loire,France,46.9274,-2.1723,1790.0
41736,85550,La Barre-de-Monts,Vendée,Pays de la Loire,France,46.8741,-2.0915,2356.0
41737,85130,Bazoges-en-Paillers,Vendée,Pays de la Loire,France,46.9204,-1.1472,1551.0
41738,85390,Bazoges-en-Pareds,Vendée,Pays de la Loire,France,46.6599,-0.9163,1161.0
41739,85170,Beaufou,Vendée,Pays de la Loire,France,46.8226,-1.5124,1654.0
41740,85190,Beaulieu-sous-la-Roche,Vendée,Pays de la Loire,France,46.6869,-1.6246,2366.0
41741,85500,Beaurepaire,Vendée,Pays de la Loire,France,46.9076,-1.0998,2406.0
41742,85230,Beauvoir-sur-Mer,Vendée,Pays de la Loire,France,46.9047,-2.0648,3955.0
41743,85170,Bellevigny,Vendée,Pays de la Loire,France,46.7876,-1.4073,6239.0
41744,85490,Benet,Vendée,Pays de la Loire,France,46.3654,-0.6147,4059.0
41745,85560,Le Bernard,Vendée,Pays de la Loire,France,46.4512,-1.4443,1320.0
41746,85320,Bessay,Vendée,Pays de la Loire,France,46.5418,-1.1679,449.0
41747,85710,Bois-de-Céné,Vendée,Pays de la Loire,France,46.9528,-1.8923,2215.0
41748,85600,La Boissière-de-Montaigu,Vendée,Pays de la Loire,France,46.9497,-1.1903,2295.0
41749,85430,La Boissière-des-Landes,Vendée,Pays de la Loire,France,46.5588,-1.438,1465.0
41750,85420,Bouillé-Courdault,Vendée,Pays de la Loire,France,46.3855,-0.6849,595.0
41751,85230,Bouin,Vendée,Pays de la Loire,France,46.9802,-2.0064,2169.0
41752,85510,Le Boupère,Vendée,Pays de la Loire,France,46.7867,-0.9341,3170.0
41753,85200,Bourneau,Vendée,Pays de la Loire,France,46.5501,-0.811,717.0
41754,85480,Bournezeau,Vendée,Pays de la Loire,France,46.6289,-1.139,3471.0
41755,85470,Bretignolles-sur-Mer,Vendée,Pays de la Loire,France,46.6309,-1.8713,5139.0
41756,85320,La Bretonnière-la-Claye,Vendée,Pays de la Loire,France,46.4917,-1.2624,587.0
41757,85260,Les Brouzils,Vendée,Pays de la Loire,France,46.8898,-1.3389,2916.0
41758,85530,La Bruffière,Vendée,Pays de la Loire,France,47.0143,-1.1816,4015.0
41759,85410,La Caillère-Saint-Hilaire,Vendée,Pays de la Loire,France,46.6306,-0.9315,1100.0
41760,85450,Chaillé-les-Marais,Vendée,Pays de la Loire,France,46.3875,-1.0093,1909.0
41761,85220,La Chaize-Giraud,Vendée,Pays de la Loire,France,46.6479,-1.8196,1103.0
41762,85310,La Chaize-le-Vicomte,Vendée,Pays de la Loire,France,46.6671,-1.2833,3883.0
41763,85300,Challans,Vendée,Pays de la Loire,France,46.833,-1.8422,22890.0
41764,85450,Champagné-les-Marais,Vendée,Pays de la Loire,France,46.3718,-1.1288,1816.0
41765,85540,Le Champ-Saint-Père,Vendée,Pays de la Loire,France,46.5121,-1.3396,2041.0
41766,85110,Chantonnay,Vendée,Pays de la Loire,France,46.6699,-1.045,8518.0
41767,85220,La Chapelle-Hermier,Vendée,Pays de la Loire,France,46.6841,-1.7237,1083.0
41768,85670,La Chapelle-Palluau,Vendée,Pays de la Loire,France,46.7877,-1.6228,1108.0
41769,85210,La Chapelle-Thémer,Vendée,Pays de la Loire,France,46.5677,-0.9645,394.0
41770,85400,Chasnais,Vendée,Pays de la Loire,France,46.444,-1.2388,792.0
41771,85120,La Châtaigneraie,Vendée,Pays de la Loire,France,46.6423,-0.7402,2590.0
41772,85320,Château-Guibert,Vendée,Pays de la Loire,France,46.575,-1.2638,1550.0
41773,85710,Châteauneuf,Vendée,Pays de la Loire,France,46.9205,-1.9237,1144.0
41774,85140,Chauché,Vendée,Pays de la Loire,France,46.8272,-1.2668,2559.0
41775,85250,Chavagnes-en-Paillers,Vendée,Pays de la Loire,France,46.8898,-1.2341,3648.0
41776,85390,Chavagnes-les-Redoux,Vendée,Pays de la Loire,France,46.7119,-0.9171,847.0
41777,85390,Cheffois,Vendée,Pays de la Loire,France,46.6803,-0.7815,1002.0
41778,85220,Coëx,Vendée,Pays de la Loire,France,46.7105,-1.7534,3416.0
41779,85220,Commequiers,Vendée,Pays de la Loire,France,46.7694,-1.8232,3708.0
41780,85260,La Copechagnière,Vendée,Pays de la Loire,France,46.8507,-1.3421,1047.0
41781,85320,Corpe,Vendée,Pays de la Loire,France,46.5079,-1.1686,1025.0
41782,85320,La Couture,Vendée,Pays de la Loire,France,46.5241,-1.2661,229.0
41783,85610,Cugand-la-Bernardière,Vendée,Pays de la Loire,France,47.0474,-1.2574,3746.0
41784,85540,Curzon,Vendée,Pays de la Loire,France,46.4494,-1.3051,492.0
41785,85420,Damvix,Vendée,Pays de la Loire,France,46.3224,-0.7458,731.0
41786,85200,Doix lès Fontaines,Vendée,Pays de la Loire,France,46.3994,-0.8098,1757.0
41787,85170,Dompierre-sur-Yon,Vendée,Pays de la Loire,France,46.7636,-1.3773,4535.0
41788,85590,Les Epesses,Vendée,Pays de la Loire,France,46.8927,-0.903,2984.0
41789,85740,L'Épine,Vendée,Pays de la Loire,France,46.9799,-2.2616,1643.0
